"disease","state","region","year","mean","lo_95","hi_95"
"Retinopathy","PB","Northeast",2019,-9.81989777613532,-10.0291750193661,-9.61456922547208
"Retinopathy","PB","Northeast",2020,-9.75281602608311,-9.9645920692165,-9.55054030373472
"Retinopathy","PB","Northeast",2021,-9.49856396602553,-9.68245958429014,-9.31046177499371
"Retinopathy","PB","Northeast",2022,-9.41196562433165,-9.5927939031927,-9.23298326445232
"Retinopathy","PB","Northeast",2023,-9.52283445515381,-9.71270054638977,-9.33503155515192
"Retinopathy","PB","Northeast",2024,-9.04173642289367,-9.21366949382939,-8.86449444290111
"Retinopathy","PE","Northeast",2010,-9.39193405024631,-9.55610650358009,-9.22533139473543
"Retinopathy","PE","Northeast",2011,-9.29078733715396,-9.45336387423836,-9.12664695200906
"Retinopathy","PE","Northeast",2012,-8.91701052396908,-9.07171603512651,-8.75989638894014
"Retinopathy","PE","Northeast",2013,-8.952620608564,-9.10760408336599,-8.79413632635258
"Retinopathy","PE","Northeast",2014,-8.84445266332289,-8.99495024217321,-8.69451116442579
"Retinopathy","PE","Northeast",2015,-8.90617970233106,-9.06100130028929,-8.75132316434794
"Retinopathy","PE","Northeast",2016,-9.32087538069598,-9.4810434045644,-9.15863178796251
"Retinopathy","PE","Northeast",2017,-9.21663164420344,-9.37914919302118,-9.05260998990078
"Retinopathy","PE","Northeast",2018,-9.57441480861436,-9.74462865973833,-9.40189575495988
"Retinopathy","PE","Northeast",2019,-9.50901300182469,-9.67218203468812,-9.33984581863875
"Retinopathy","PE","Northeast",2020,-9.33657155923565,-9.49607035115701,-9.17633995122299
"Retinopathy","PE","Northeast",2021,-8.67086175957623,-8.81684209143497,-8.52590602982285
"Retinopathy","PE","Northeast",2022,-8.47107520334107,-8.61841451126573,-8.32356521850449
"Retinopathy","PE","Northeast",2023,-8.39876102908892,-8.53785310567915,-8.25955688922768
"Retinopathy","PE","Northeast",2024,-8.32257778732974,-8.46281237522587,-8.17810432202605
"Retinopathy","PI","Northeast",2010,-9.27908653795331,-9.48507813821226,-9.07860086590348
"Retinopathy","PI","Northeast",2011,-9.26770717949567,-9.46053563853533,-9.07571578973761
"Retinopathy","PI","Northeast",2012,-9.41232864277973,-9.61995981279547,-9.2057558122814
"Retinopathy","PI","Northeast",2013,-9.73946637321048,-9.96413511193161,-9.51569122036214
"Retinopathy","PI","Northeast",2014,-9.50598566319362,-9.71411137606306,-9.30353042285124
"Retinopathy","PI","Northeast",2015,-9.51572854140007,-9.72500966495878,-9.30531830031455
"Retinopathy","PI","Northeast",2016,-10.2367085755769,-10.5026082681457,-9.98193958761776
"Retinopathy","PI","Northeast",2017,-9.94181022998498,-10.1749517253628,-9.70760895794958
"Retinopathy","PI","Northeast",2018,-9.44801853894952,-9.65120802220335,-9.24253345046862
"Retinopathy","PI","Northeast",2019,-9.60591254237103,-9.81214575385729,-9.39975591528616
"Retinopathy","PI","Northeast",2020,-9.72792994867381,-9.94650367350356,-9.51212109522264
"Retinopathy","PI","Northeast",2021,-9.51566284003336,-9.71955022794777,-9.31632497936844
"Retinopathy","PI","Northeast",2022,-9.58128160972669,-9.78250526353509,-9.3791213222122
"Retinopathy","PI","Northeast",2023,-9.63347420993927,-9.84294851349861,-9.42780306042433
"Retinopathy","PI","Northeast",2024,-9.63865324149945,-9.84167356942345,-9.44077353008136
"Retinopathy","PR","South",2010,-8.46730592260426,-8.61235753261527,-8.31530738947556
"Retinopathy","PR","South",2011,-8.47710968266665,-8.61696931052918,-8.3326125932661
"Retinopathy","PR","South",2012,-8.55334240511312,-8.6958045579922,-8.40707532367439
"Retinopathy","PR","South",2013,-8.35896186296748,-8.50274937904352,-8.21095073195322
"Retinopathy","PR","South",2014,-8.30250383644599,-8.44421758204266,-8.15526353575307
"Retinopathy","PR","South",2015,-8.2805024761597,-8.42504979847264,-8.13338339312219
"Retinopathy","PR","South",2016,-8.1551026069358,-8.29245136222456,-8.01287746626868
"Retinopathy","PR","South",2017,-8.06874601500322,-8.20339150971278,-7.91996426945529
"Retinopathy","PR","South",2018,-7.84679261831636,-7.98631598087796,-7.70419236329556
"Retinopathy","PR","South",2019,-7.94231618448754,-8.07878088671838,-7.80045092679888
"Retinopathy","PR","South",2020,-8.12244425362533,-8.26208586359524,-7.97863950491407
"Retinopathy","PR","South",2021,-7.98018102829479,-8.11796545674184,-7.83999307461381
"Retinopathy","PR","South",2022,-7.82238687571495,-7.95476013843138,-7.68405644136954
"Retinopathy","PR","South",2023,-7.68276496913698,-7.81620479725017,-7.54867711425306
"Retinopathy","PR","South",2024,-7.74220418095345,-7.8786893641135,-7.60197526556657
"Retinopathy","RJ","Southeast",2010,-10.2397799730837,-10.4163737188026,-10.0640489081541
"Retinopathy","RJ","Southeast",2011,-10.2131023648828,-10.3805410027171,-10.0430938283648
"Retinopathy","RJ","Southeast",2012,-9.84424972720759,-10.0037936826047,-9.67929215522642
"Retinopathy","RJ","Southeast",2013,-9.70379856049532,-9.85717892709864,-9.54628752730919
"Retinopathy","RJ","Southeast",2014,-9.53780004240772,-9.68665025238136,-9.38685500543677
"Retinopathy","RJ","Southeast",2015,-9.34647026993296,-9.48992488253745,-9.19591980277292
"Retinopathy","RJ","Southeast",2016,-9.51451639755746,-9.65865723942287,-9.36612724994976
"Retinopathy","RJ","Southeast",2017,-9.3542196420786,-9.49808732937769,-9.20805878433983
"Retinopathy","RJ","Southeast",2018,-9.15974417989424,-9.30398627240936,-9.01650301907374
"Retinopathy","RJ","Southeast",2019,-9.12304891861419,-9.26413986644284,-8.97884362456206
"Retinopathy","RJ","Southeast",2020,-9.37658234553639,-9.52285582403446,-9.22536347944674
"Retinopathy","RJ","Southeast",2021,-8.83638261904297,-8.97253263381746,-8.6951647275356
"Retinopathy","RJ","Southeast",2022,-8.68276741411884,-8.82123941769913,-8.54296710770954
"Retinopathy","RJ","Southeast",2023,-8.52785076272954,-8.66173835762481,-8.3903260593845
"Retinopathy","RJ","Southeast",2024,-8.40527480275004,-8.54333718879051,-8.26206717698071
"Retinopathy","RN","Northeast",2010,-8.80619181356659,-8.98507089403391,-8.62552181374228
"Retinopathy","RN","Northeast",2011,-8.79184323506977,-8.96245688119991,-8.62092904772487
"Retinopathy","RN","Northeast",2012,-9.1023862918505,-9.2881992307503,-8.9169266850367
"Retinopathy","RN","Northeast",2013,-8.96233826372853,-9.14118089411781,-8.77899520549579
"Retinopathy","RN","Northeast",2014,-8.8036126131401,-8.97904486257048,-8.62675495769127
"Retinopathy","RN","Northeast",2015,-9.55808424545447,-9.76376148221197,-9.35056839486061
"Retinopathy","RN","Northeast",2016,-9.1825774123369,-9.37215229977819,-8.98940874671379
"Retinopathy","RN","Northeast",2017,-9.15206734477851,-9.33911433597708,-8.96163266527616
"Retinopathy","RN","Northeast",2018,-9.07976073526839,-9.25861798712648,-8.89887081733551
"Retinopathy","RN","Northeast",2019,-9.14833870911666,-9.3327291392156,-8.95934577212484
"Retinopathy","RN","Northeast",2020,-9.21437535332464,-9.40411931081391,-9.02519013920324
"Retinopathy","RN","Northeast",2021,-8.72684210649565,-8.89163872377391,-8.55844938191038
"Retinopathy","RN","Northeast",2022,-8.54874984778137,-8.70695731030155,-8.38872346121693
"Retinopathy","RN","Northeast",2023,-8.19187537280104,-8.34608659025773,-8.03305826986929
"Retinopathy","RN","Northeast",2024,-8.24836196092352,-8.40336035089239,-8.08862107907555
"Retinopathy","RO","North",2010,-12.3209431753294,-13.112757316266,-11.5871065584241
"Retinopathy","RO","North",2011,-12.3531720904154,-13.0589451091137,-11.7114786982251
"Retinopathy","RO","North",2012,-11.9275238951181,-12.5269559435197,-11.3731036299991
"Retinopathy","RO","North",2013,-10.036007863074,-10.3508623976244,-9.72558932943546
"Retinopathy","RO","North",2014,-10.8014696627298,-11.2197247816903,-10.4118826591769
"Retinopathy","RO","North",2015,-12.026624173756,-12.6261696080293,-11.458287016321
"Retinopathy","RO","North",2016,-12.2745326841002,-12.9140149719384,-11.6788306288978
"Retinopathy","RO","North",2017,-11.8191930878046,-12.3826450877013,-11.2899261245289
"Retinopathy","RO","North",2018,-10.6218834762981,-10.9979859024204,-10.2672247229379
"Retinopathy","RO","North",2019,-9.81970235533998,-10.0954958508276,-9.55667098596765
"Retinopathy","RO","North",2020,-10.7887287938963,-11.1719898186433,-10.423734035971
"Retinopathy","RO","North",2021,-11.1472430398,-11.5818386043383,-10.7328105339892
"Retinopathy","RO","North",2022,-10.9519590893153,-11.3537232205052,-10.5725177038736
"Retinopathy","RO","North",2023,-11.3934954912502,-11.8425486366521,-10.9652453369138
"Retinopathy","RO","North",2024,-9.62417160024828,-9.8723330648035,-9.37630302746002
"Retinopathy","RR","North",2010,-11.2195108112475,-12.126222269695,-10.3889806980058
"Retinopathy","RR","North",2011,-11.2431469769925,-12.0396518573319,-10.5205286065318
"Retinopathy","RR","North",2012,-10.5884992912502,-11.2678923740106,-9.97136937718902
"Retinopathy","RR","North",2013,-11.4811594855266,-12.2649250781789,-10.765451673554
"Retinopathy","RR","North",2014,-11.7942957884861,-12.6281606688469,-11.0213621922478
"Retinopathy","RR","North",2015,-11.6471164868216,-12.4332937063848,-10.8937336181255
"Retinopathy","RR","North",2016,-10.9600036156748,-11.6313762503958,-10.3400985316662
"Retinopathy","RR","North",2017,-10.8810686997635,-11.546452153245,-10.2803415243251
"Retinopathy","RR","North",2018,-11.4825719990042,-12.2374752084864,-10.7970479485836
"Retinopathy","RR","North",2019,-12.314913684875,-13.1981291782309,-11.494059995909
"Retinopathy","RR","North",2020,-12.7717255062696,-13.7724648141296,-11.8663331641066
"Retinopathy","RR","North",2021,-12.9773879787831,-14.032328354999,-12.0094931936828
"Retinopathy","RR","North",2022,-12.9692014074528,-14.049421532052,-12.0014360565523
"Retinopathy","RR","North",2023,-12.9821169553636,-14.1642116284526,-11.9667090620354
"Retinopathy","RR","North",2024,-12.9912977368583,-14.3188948040314,-11.8607878750352
"Retinopathy","RS","South",2010,-8.79374221585637,-8.94423693310579,-8.64050955808238
"Retinopathy","RS","South",2011,-8.99268385934799,-9.14214708545357,-8.84433802053404
"Retinopathy","RS","South",2012,-9.30658432219609,-9.46201001774528,-9.14881620750405
"Retinopathy","RS","South",2013,-9.11152519810067,-9.26199211104659,-8.95965532546609
"Retinopathy","RS","South",2014,-9.18561544074748,-9.3371862940665,-9.02929142775102
"Retinopathy","RS","South",2015,-8.90727816738783,-9.05536602229228,-8.75650777937675
"Retinopathy","RS","South",2016,-8.85882440579954,-9.01158950374119,-8.70142718072675
"Retinopathy","RS","South",2017,-8.63454309225429,-8.7779077198087,-8.48911584148734
"Retinopathy","RS","South",2018,-8.49229553909149,-8.63788197732635,-8.3438789720745
"Retinopathy","RS","South",2019,-8.2881979903392,-8.42386235147046,-8.14846049785875
"Retinopathy","RS","South",2020,-8.66044116267198,-8.80430654488474,-8.51205856855972
"Retinopathy","RS","South",2021,-8.50339387158716,-8.64086384044396,-8.36042641191965
"Retinopathy","RS","South",2022,-8.4785003509364,-8.61584503875856,-8.33702699471083
"Retinopathy","RS","South",2023,-8.32792167083755,-8.46345399917562,-8.18613309939003
"Retinopathy","RS","South",2024,-8.18102975935794,-8.32093562889385,-8.04126016098829
"Retinopathy","SC","South",2010,-9.45316998681152,-9.63646267049169,-9.27124416520612
"Retinopathy","SC","South",2011,-9.20200815369212,-9.37711152208001,-9.0266406786867
"Retinopathy","SC","South",2012,-9.22997991084041,-9.4049145026906,-9.05371585624731
"Retinopathy","SC","South",2013,-9.03182002128347,-9.1956288583498,-8.86935280810216
"Retinopathy","SC","South",2014,-8.90972721597291,-9.06285636122541,-8.75367310414737
"Retinopathy","SC","South",2015,-8.86209361442185,-9.01837729102089,-8.70231790996451
"Retinopathy","SC","South",2016,-8.64700718480046,-8.80266440144988,-8.48977901187816
"Retinopathy","SC","South",2017,-9.07799396002164,-9.23574025239089,-8.91814978634082
"Retinopathy","SC","South",2018,-8.89710332358714,-9.0482911202709,-8.74141072754277
"Retinopathy","SC","South",2019,-8.59244184695921,-8.74076717264273,-8.44341645491091
"Retinopathy","SC","South",2020,-8.76417120684978,-8.91208335775273,-8.61251260214544
"Retinopathy","SC","South",2021,-8.88456269143649,-9.03908779815808,-8.7259927814234
"Retinopathy","SC","South",2022,-8.53904885699768,-8.68255183253314,-8.38932843323092
"Retinopathy","SC","South",2023,-8.27205549194845,-8.41777284954734,-8.12543409270161
"Retinopathy","SC","South",2024,-7.77509385216147,-7.91666134773395,-7.63180303601772
"Retinopathy","SE","Northeast",2010,-9.28266500272827,-9.52661278577819,-9.04198035305134
"Retinopathy","SE","Northeast",2011,-7.90819165540784,-8.06899792650273,-7.74066571820741
"Retinopathy","SE","Northeast",2012,-7.95912682322376,-8.12356276917501,-7.79049822241304
"Retinopathy","SE","Northeast",2013,-8.34431267383121,-8.52259429617705,-8.16507511692243
"Retinopathy","SE","Northeast",2014,-8.45748635538296,-8.63691404115431,-8.27309800743099
"Retinopathy","SE","Northeast",2015,-8.71501252664578,-8.90471431969454,-8.52024315161454
"Retinopathy","SE","Northeast",2016,-8.6870189167654,-8.86840744162248,-8.50312509964457
"Retinopathy","SE","Northeast",2017,-8.83580825834769,-9.02899440952799,-8.63913406905846
"Retinopathy","SE","Northeast",2018,-8.46254951789156,-8.63856081138298,-8.28363694936511
"Retinopathy","SE","Northeast",2019,-8.71185726079443,-8.89639442336323,-8.52578784228239
"Retinopathy","SE","Northeast",2020,-9.02576172765082,-9.22011907989383,-8.83227333015815
"Retinopathy","SE","Northeast",2021,-8.60423271656558,-8.78174466938871,-8.4234741435672
"Retinopathy","SE","Northeast",2022,-8.58633936653943,-8.7615575463126,-8.40699668869618
"Retinopathy","SE","Northeast",2023,-8.44390919868954,-8.61263437446498,-8.27131197693893
"Retinopathy","SE","Northeast",2024,-8.29569139685282,-8.46137275238616,-8.12488466434036
"Retinopathy","SP","Southeast",2010,-8.61311674954442,-8.74724794912494,-8.47401039248493
"Retinopathy","SP","Southeast",2011,-8.62711890397251,-8.76128081978637,-8.48821594164096
"Retinopathy","SP","Southeast",2012,-8.68602837884722,-8.81839580445801,-8.54966058027038
"Retinopathy","SP","Southeast",2013,-8.65011233432503,-8.78398861138226,-8.50983971228114
"Retinopathy","SP","Southeast",2014,-8.61281971354837,-8.74998797437811,-8.47434165873533
